Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
KO1-ATAC_R2_001 - polyg	(1, 0.9095063748734297)	(2, 0.9135730217138446)	(3, 0.9170477395214538)	(4, 0.9198307498260349)	(5, 0.9227270221778954)	(6, 0.9259280233712459)	(7, 0.9281649488050153)	(8, 0.9298530926525616)	(9, 0.931558765150282)	(10, 0.933972999622352)	(12, 0.9376081719969405)	(14, 0.9395363235161027)	(16, 0.9408637816773721)	(18, 0.9421204510590918)	(20, 0.94310744889967)	(22, 0.9440789406266326)	(24, 0.9451117826292048)	(26, 0.946241032207735)	(28, 0.9472367943734004)	(30, 0.9481550259709874)	(32, 0.9490766284628387)	(34, 0.9498863172651164)	(36, 0.950764772310385)	(38, 0.9515380554546085)	(40, 0.9523787564841173)	(42, 0.9531270950107853)	(44, 0.9538949847241859)	(46, 0.9546945608436707)	(48, 0.9555002045728311)	(50, 0.9562930389037874)	(52, 0.9571357624698548)	(54, 0.9579724184262465)	(56, 0.9588164903500196)	(58, 0.9597050580780812)	(60, 0.9605814905867913)	(62, 0.9613473577636333)	(64, 0.9621132249404754)	(66, 0.9628244836302362)	(68, 0.9644930762910499)	(70, 0.9654045661001083)	(72, 0.9661279600092205)	(74, 0.9669369746326453)	(76, 0.9677722822313314)	(78, 0.9686830978615371)	(80, 0.9694941350215203)	(82, 0.9703975346843446)	(84, 0.9716380237735958)	(86, 0.974448001232291)	(88, 0.9804576315266311)	(90, 0.9875904437898257)	(92, 0.9997890359533649)	(94, 1.117249869128401)	(96, 1.3460001022594485)	(98, 1.533692169072838)	(100, 1.7528872653223864)	(102, 2.288695627880025)	(104, 3.892465317812765)	(106, 6.851921037583907)	(108, 10.376983151029979)	(110, 13.837928158854229)	(112, 17.62928552574678)	(114, 21.322260646821213)	(116, 24.774994830396558)	(118, 28.085755711885945)	(120, 31.307928143752623)	(122, 34.54996795223405)	(124, 37.57235354866714)	(126, 40.28270624991843)	(128, 42.77191345549886)	(130, 45.14122199717234)	(132, 47.59519729008147)	(134, 49.87679988225062)	(136, 51.89394098745305)	(138, 53.72756319294125)
KO2-ATAC_R1_001 - nextera_transposase_sequence	(1, 0.002719197703987951)	(2, 0.0027316567999970598)	(3, 0.0027347715739993368)	(4, 0.0027612471530186924)	(5, 0.0027690340880243856)	(6, 0.0027721488620266626)	(7, 0.0027768210230300783)	(8, 0.002781493184033494)	(9, 0.0028313295680699284)	(10, 0.002973051785173539)	(12, 0.00305870807023616)	(14, 0.0033421525044433804)	(16, 0.003575760554614167)	(18, 0.004356011442184593)	(20, 0.006990331554610492)	(22, 0.010798142772394307)	(24, 0.01498050556395195)	(26, 0.05181426552788037)	(28, 0.19075343206045603)	(30, 0.33216105698983633)	(32, 0.4493824617915345)	(34, 0.7793156766762421)	(36, 1.8445146556034877)	(38, 3.9084332132338773)	(40, 6.451238929392372)	(42, 9.149563754097564)	(44, 12.052278491445179)	(46, 15.043091496673203)	(48, 17.742458213282156)	(50, 20.265501467089706)	(52, 22.773154622552)	(54, 25.33614641032575)	(56, 27.7888845427409)	(58, 29.946304722452147)	(60, 31.88374632433307)	(62, 33.769675793764335)	(64, 35.73598200632436)	(66, 37.64938456114921)	(68, 39.31209375170728)	(70, 40.79257386795564)	(72, 42.24575688354153)	(74, 43.75615284669475)	(76, 45.23435061229293)	(78, 46.54242643012824)	(80, 47.68710587596509)	(82, 48.794555206846226)	(84, 49.94941840628352)	(86, 51.11750148527999)	(88, 52.156022424877726)	(90, 53.05088453663594)	(92, 53.900709352401734)	(94, 54.7931816538067)	(96, 55.70448354274893)	(98, 56.52551694502468)	(100, 57.24006634717807)	(102, 57.90494912047815)	(104, 58.58762659765324)	(106, 59.295966697833094)	(108, 59.95920175568597)	(110, 60.53820787366277)	(112, 61.07025565878125)	(114, 61.604703377268464)	(116, 62.16775951627311)	(118, 62.71291037692565)	(120, 63.196120841768916)	(122, 63.630395092262404)	(124, 64.05880967416411)	(126, 64.50598142510754)	(128, 64.95299198649633)	(130, 65.38168066851024)	(132, 65.81404478384684)	(134, 66.20442330301972)	(136, 66.58291428721293)	(138, 66.96479726029463)
KO2-ATAC_R1_001 - polya	(1, 5.918070604326583e-05)	(2, 0.00012770573409336312)	(3, 0.0001884438271377675)	(4, 0.0003363955922459321)	(5, 0.0007132832465214671)	(6, 0.0016882075092342146)	(7, 0.00208689858152569)	(8, 0.0028017392150482957)	(9, 0.0031973155133374932)	(10, 0.0069934463286127685)	(12, 0.014895627972389896)	(14, 0.025210202080930673)	(16, 0.0503557726013141)	(18, 0.09155488832943395)	(20, 0.11017033515404334)	(22, 0.12767225027283863)	(24, 0.1465088460516097)	(26, 0.17213564915534493)	(28, 0.19520755888371233)	(30, 0.21528850687639312)	(32, 0.23348190182369394)	(34, 0.2520981273418039)	(36, 0.29262367319193133)	(38, 0.3158816906669348)	(40, 0.3370341209163989)	(42, 0.35711740498958144)	(44, 0.3750538310816944)	(46, 0.38957646486731157)	(48, 0.4019732653963746)	(50, 0.4164125789774309)	(52, 0.42763199493363324)	(54, 0.4394354310152625)	(56, 0.45556061602505127)	(58, 0.46622793828934994)	(60, 0.4744914337173912)	(62, 0.4833140310788412)	(64, 0.4912559260911474)	(66, 0.5036908826017383)	(68, 0.5153089896302321)	(70, 0.5226372741640897)	(72, 0.5320135226044445)	(74, 0.5402996001440021)	(76, 0.5468966914808253)	(78, 0.5534673072386289)	(80, 0.5622984702285851)	(82, 0.5700986430237878)	(84, 0.5761374111207025)	(86, 0.5844826693663036)	(88, 0.5910190226100822)	(90, 0.596578894204147)	(92, 0.6026394657190777)	(94, 0.6092264340403932)	(96, 0.6151912262547541)	(98, 0.6228816032663763)	(100, 0.6301351332241791)	(102, 0.6358227105523373)	(104, 0.6429399691475406)	(106, 0.6487233257762687)	(108, 0.6542286888252935)	(110, 0.6609347972521962)	(112, 0.6699980109053221)	(114, 0.6775739199723607)	(116, 0.6838696569244633)	(118, 0.6899029741668743)	(120, 0.6964549012806642)	(122, 0.7036897425944535)	(124, 0.7095073617372066)	(126, 0.7193819740179257)	(128, 0.7291545774500703)	(130, 0.7359549077905418)	(132, 0.7413341224924745)	(134, 0.747076987059173)	(136, 0.7528268598673766)	(138, 0.7592510812470732)
KO2-ATAC_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 7.475457605465158e-05)	(4, 0.000208689858152569)	(5, 0.0008409889806148302)	(6, 0.0011633680898505152)	(7, 0.0013642710129973912)	(8, 0.0015682887101465446)	(9, 0.0016991092182421848)	(10, 0.002194358284604251)	(12, 0.0028025179085488646)	(14, 0.003465186077533328)	(16, 0.004169903695548533)	(18, 0.00476326814298233)	(20, 0.0053815507824343444)	(22, 0.00607380930444044)	(24, 0.006724797070916364)	(26, 0.007671688367608618)	(28, 0.008628702679808272)	(30, 0.009557684025987431)	(32, 0.010454738938643252)	(34, 0.011300400080261497)	(36, 0.012259750472962858)	(38, 0.0130750425680589)	(40, 0.014099803214808086)	(42, 0.015065383155514001)	(44, 0.01604030741822675)	(46, 0.01720756897558011)	(48, 0.01842155214296763)	(50, 0.019366886052658745)	(52, 0.020435253535439804)	(54, 0.02146624373019354)	(56, 0.022603914934525272)	(58, 0.023787529055390586)	(60, 0.02505134860681454)	(62, 0.02625209398469238)	(64, 0.027512798762114057)	(66, 0.029401130500994577)	(68, 0.03137044636393431)	(70, 0.03330472101934842)	(72, 0.03746528039289011)	(74, 0.048003339536094286)	(76, 0.06294101695751492)	(78, 0.0874208045349116)	(80, 0.1832195724424482)	(82, 0.5542288694821856)	(84, 1.3952778094965597)	(86, 2.6094758962902356)	(88, 4.067751567369852)	(90, 5.743982770565311)	(92, 7.5328589968596225)	(94, 9.198468042013815)	(96, 10.77671234856514)	(98, 12.45096333418865)	(100, 14.236607203762098)	(102, 15.966868055494558)	(104, 17.531428381160378)	(106, 19.020682815773142)	(108, 20.587411024144544)	(110, 22.123116862146766)	(112, 23.407623963800347)	(114, 24.529057072564704)	(116, 25.620557981860678)	(118, 26.62011387738343)	(120, 27.384597000260833)	(122, 28.174535613671843)	(124, 29.080899807126965)	(126, 30.05294913343561)	(128, 31.090872815118416)	(130, 32.16603829215945)	(132, 33.36918282471254)	(134, 34.844237004648924)	(136, 36.53864291414767)	(138, 38.288150733133705)
KO2-ATAC_R2_001 - nextera_transposase_sequence	(1, 0.002686492576964041)	(2, 0.0027005090599742884)	(3, 0.002708295994979981)	(4, 0.002733214186998198)	(5, 0.0027347715739993368)	(6, 0.0027363289610004755)	(7, 0.0027425585090050295)	(8, 0.0027441158960061682)	(9, 0.002814198311057404)	(10, 0.0029613713826649995)	(12, 0.0030446915872259133)	(14, 0.0033491607459485047)	(16, 0.0035936705051272605)	(18, 0.00438170832770338)	(20, 0.007015249746628709)	(22, 0.010837856140923339)	(24, 0.015020218932480981)	(26, 0.051780781707355894)	(28, 0.19057744732932735)	(30, 0.33180285797957443)	(32, 0.44912082077534327)	(34, 0.7781421855708842)	(36, 1.841449717985247)	(38, 3.9025260443385585)	(40, 6.442438135448938)	(42, 9.137599907154817)	(44, 12.037496552723873)	(46, 15.02404776842328)	(48, 17.72038458862152)	(50, 20.240337986618805)	(52, 22.74755351633378)	(54, 25.309726897238434)	(56, 27.762110724110826)	(58, 29.920107137012494)	(60, 31.859374775152254)	(62, 33.74942976274953)	(64, 35.72229491066486)	(66, 37.64256009131022)	(68, 39.310505995659625)	(70, 40.79671651737866)	(72, 42.25543993722111)	(74, 43.77402308383931)	(76, 45.26176373828697)	(78, 46.576330745143025)	(80, 47.72568702414429)	(82, 48.834599520113)	(84, 49.987312746795226)	(86, 51.15126563546467)	(88, 52.1867652442802)	(90, 53.078436270073084)	(92, 53.92444860246009)	(94, 54.81263497483792)	(96, 55.72004028150331)	(98, 56.53916899947666)	(100, 57.25274347736733)	(102, 57.91630402910345)	(104, 58.59746461133943)	(106, 59.30382060047984)	(108, 59.965467902285056)	(110, 60.542619951037)	(112, 61.071911161163456)	(114, 61.60295754644019)	(116, 62.16157046033058)	(118, 62.702136373651776)	(120, 63.18311666030941)	(122, 63.61606635315843)	(124, 64.04193538600677)	(126, 64.48592773138736)	(128, 64.9298398713374)	(130, 65.35638091667674)	(132, 65.78605308858187)	(134, 66.17419753610163)	(136, 66.55156019341251)	(138, 66.93306550014643)
KO2-ATAC_R2_001 - polya	(1, 6.541025404782013e-05)	(2, 0.00016196824811841174)	(3, 0.000219591567160539)	(4, 0.00039869107229147506)	(5, 0.0007584474695544858)	(6, 0.001789437664308222)	(7, 0.0021756696405905887)	(8, 0.002836001729073344)	(9, 0.0032782996373966994)	(10, 0.006982544619604798)	(12, 0.014468903934077926)	(14, 0.024414377323348863)	(16, 0.04860137614453149)	(18, 0.08777199530366835)	(20, 0.1053081729364887)	(22, 0.12176430268401944)	(24, 0.13963843329608688)	(26, 0.16354821723106683)	(28, 0.1844514655603488)	(30, 0.20307937148096727)	(32, 0.219911610189273)	(34, 0.2368925793561874)	(36, 0.272946867126046)	(38, 0.29344052267402854)	(40, 0.31254576771049597)	(42, 0.3306675228557444)	(44, 0.34630836050817915)	(46, 0.35910930296403765)	(48, 0.369981421618986)	(50, 0.3829606848864749)	(52, 0.39314677456742175)	(54, 0.4034107335984255)	(56, 0.41758217661528596)	(58, 0.4270059253591755)	(60, 0.4344354400481071)	(62, 0.4424287288314508)	(64, 0.44955221697465864)	(66, 0.46051232799517133)	(68, 0.4707435818991512)	(70, 0.47722620529139054)	(72, 0.48526933045877074)	(74, 0.4923344165894359)	(76, 0.49821510990573514)	(78, 0.5041355165905634)	(80, 0.5119006481782403)	(82, 0.5186908555032045)	(84, 0.5236861743093565)	(86, 0.530835359338083)	(88, 0.5363220337430943)	(90, 0.5413119016947423)	(92, 0.5468016908737557)	(94, 0.5524269727218684)	(96, 0.5576481126431854)	(98, 0.5645084023832008)	(100, 0.5709287302953946)	(102, 0.5758017942219572)	(104, 0.5819573663439574)	(106, 0.5870103084691515)	(108, 0.5918350933986788)	(110, 0.5974144323302577)	(112, 0.6053119418130315)	(114, 0.6118965740538453)	(116, 0.6172282884522433)	(118, 0.6223225013329675)	(120, 0.6278987254905442)	(122, 0.6340877814330689)	(124, 0.6388479348020489)	(126, 0.6471308975676044)	(128, 0.6555345578257482)	(130, 0.6614230380770532)	(132, 0.6660336822939239)	(134, 0.6709542465240212)	(136, 0.6759153028161482)	(138, 0.6816332491908285)
KO2-ATAC_R2_001 - polyg	(1, 3.111512833896765)	(2, 3.124485867616249)	(3, 3.133813058366068)	(4, 3.1408072833881815)	(5, 3.1477579015742627)	(6, 3.1557550838251096)	(7, 3.1614364316052628)	(8, 3.1659653130045737)	(9, 3.170575178527944)	(10, 3.177498542441506)	(12, 3.1870624560154974)	(14, 3.191331253785618)	(16, 3.1938043843434265)	(18, 3.1958943976989547)	(20, 3.197566252644677)	(22, 3.19904810637626)	(24, 3.2004606563862925)	(26, 3.201758738451742)	(28, 3.2028839505600644)	(30, 3.2039935887983755)	(32, 3.2050611775876563)	(34, 3.2060493396398786)	(36, 3.2070702068191252)	(38, 3.207968819118782)	(40, 3.208907923480468)	(42, 3.209790961910114)	(44, 3.2107542057703182)	(46, 3.2116473672154715)	(48, 3.212542086047625)	(50, 3.2134126653812616)	(52, 3.2143416467274406)	(54, 3.2152651772191163)	(56, 3.2161746912277813)	(58, 3.2171355990074835)	(60, 3.2180879411586796)	(62, 3.219094791854916)	(64, 3.22011254426016)	(66, 3.2210859111358716)	(68, 3.2240363808095287)	(70, 3.2252667165404283)	(72, 3.226180124016596)	(74, 3.2270927527992628)	(76, 3.228115956059011)	(78, 3.229191331783297)	(80, 3.230255027105075)	(82, 3.2314962645449823)	(84, 3.2327756579664175)	(86, 3.2350253034895626)	(88, 3.2389631565219412)	(90, 3.2434196194256995)	(92, 3.2515452861041396)	(94, 3.3338313856962976)	(96, 3.484245379653262)	(98, 3.6071629274116246)	(100, 3.77609814627963)	(102, 4.254782844497587)	(104, 5.63354145007307)	(106, 7.91559074585693)	(108, 10.577251565781317)	(110, 13.26649526688287)	(112, 16.297760620771967)	(114, 19.263818180923394)	(116, 21.925990602477654)	(118, 24.459040846461015)	(120, 27.005775071329882)	(122, 29.602295843851145)	(124, 32.032250961826634)	(126, 34.170667905349994)	(128, 36.14348711034878)	(130, 38.08807556117793)	(132, 40.13659000398006)	(134, 42.05291032335154)	(136, 43.735702797982796)	(138, 45.26288272084729)
KO3-ATAC_R1_001 - nextera_transposase_sequence	(1, 0.0012562148452121124)	(2, 0.0012715970678065464)	(3, 0.0012869792904009803)	(4, 0.0013279985506528045)	(5, 0.0013382533657157604)	(6, 0.0013450899090910644)	(7, 0.0013587629958416725)	(8, 0.0013638904033731504)	(9, 0.0014596020106274067)	(10, 0.001616842508259399)	(12, 0.001702299300450699)	(14, 0.0019031227621002546)	(16, 0.002141547212313982)	(18, 0.002808964759328036)	(20, 0.005273538646125132)	(22, 0.008600371566132447)	(24, 0.01232201486606357)	(26, 0.048682170807617955)	(28, 0.19321353430492008)	(30, 0.33691767605381046)	(32, 0.4370072347720269)	(34, 0.6832526906071021)	(36, 1.5016646983118864)	(38, 3.2477016395740153)	(40, 5.489193134059488)	(42, 7.800757489005983)	(44, 10.253033288838829)	(46, 12.82331039103319)	(48, 15.266105614340333)	(50, 17.640555058956643)	(52, 19.954369491241533)	(54, 22.29801176227288)	(56, 24.54698072607509)	(58, 26.576272750734503)	(60, 28.454902741624807)	(62, 30.261625114725746)	(64, 32.131010389836796)	(66, 33.94851911924812)	(68, 35.54065435974917)	(70, 36.98276592871878)	(72, 38.398674736066695)	(74, 39.86224963296308)	(76, 41.287282662013254)	(78, 42.54961877725003)	(80, 43.66450176126449)	(82, 44.7428340206908)	(84, 45.859628673146574)	(86, 46.98935892023634)	(88, 47.99750124339633)	(90, 48.86720441777433)	(92, 49.69172744068871)	(94, 50.55370617562055)	(96, 51.43892146691711)	(98, 52.23915852405865)	(100, 52.936279142902556)	(102, 53.58379722128694)	(104, 54.24983891394672)	(106, 54.94812259973235)	(108, 55.60551948329405)	(110, 56.176462293899576)	(112, 56.69749064675409)	(114, 57.22728686648743)	(116, 57.78435662144863)	(118, 58.327797727191154)	(120, 58.81013124454145)	(122, 59.24626682003312)	(124, 59.67322433604345)	(126, 60.12021036043966)	(128, 60.57064713010455)	(130, 61.020874530628575)	(132, 61.51393458453471)	(134, 61.93682008439713)	(136, 62.325089601446614)	(138, 62.720487924100695)
KO3-ATAC_R1_001 - polya	(1, 8.374765634747416e-05)	(2, 0.0001657861768511223)	(3, 0.00023415161060416243)	(4, 0.0003948103799238067)	(5, 0.0008562770577568275)	(6, 0.002109073631281288)	(7, 0.002609850433522307)	(8, 0.0035943126795660845)	(9, 0.0041275630628397975)	(10, 0.008624299467946012)	(12, 0.017638281908284353)	(14, 0.02902027206024362)	(16, 0.05737654484516083)	(18, 0.10446580104633296)	(20, 0.1247523889446257)	(22, 0.14377421631848722)	(24, 0.16401465754899663)	(26, 0.19258115404270448)	(28, 0.2178626914445787)	(30, 0.24043781223775446)	(32, 0.26027062456951144)	(34, 0.280283750732792)	(36, 0.3251912950293202)	(38, 0.3511462319536619)	(40, 0.3749835495675032)	(42, 0.3975509792493817)	(44, 0.41762050689550856)	(46, 0.4339034440796389)	(48, 0.4476269503376398)	(50, 0.4641209657984826)	(52, 0.4768822285764095)	(54, 0.490059665932308)	(56, 0.508683264654558)	(58, 0.5209557145811506)	(60, 0.5305132022198257)	(62, 0.541176500749456)	(64, 0.5505331649264815)	(66, 0.5652556610851986)	(68, 0.5789791673431997)	(70, 0.5875727023659567)	(72, 0.5985684278172114)	(74, 0.6079746569337077)	(76, 0.615791389715446)	(78, 0.6239807141111382)	(80, 0.6348602183250127)	(82, 0.6441203163268621)	(84, 0.651132046126158)	(86, 0.6614868456359779)	(88, 0.6696172048450583)	(90, 0.6764511845165966)	(92, 0.6840243654405895)	(94, 0.6920051752633352)	(96, 0.6995082816177313)	(98, 0.7088076897439886)	(100, 0.7180310413251956)	(102, 0.7248829669230941)	(104, 0.7336345970114051)	(106, 0.7408591142232577)	(108, 0.7475896911762443)	(110, 0.7556474121119621)	(112, 0.7669217267057603)	(114, 0.7762040434735793)	(116, 0.7838917364991087)	(118, 0.7912307658124975)	(120, 0.7989722966171074)	(122, 0.8081093368382013)	(124, 0.815145849107233)	(126, 0.8274524817507021)	(128, 0.8398778993353171)	(130, 0.8483304306509586)	(132, 0.854720889571024)	(134, 0.861695872949678)	(136, 0.868502506447715)	(138, 0.8762440372523248)
KO3-ATAC_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 8.887506387895217e-05)	(4, 0.0002187693880097284)	(5, 0.0008716592803512616)	(6, 0.0012220321283355922)	(7, 0.0014356741088138425)	(8, 0.001635643002541485)	(9, 0.0017997200435487812)	(10, 0.0022287131403491084)	(12, 0.0027884551292021243)	(14, 0.0034242536631053973)	(16, 0.004095944049729017)	(18, 0.004618939617939774)	(20, 0.005183809014324267)	(22, 0.0057384235956458056)	(24, 0.006291329041123518)	(26, 0.007108295974472347)	(28, 0.007947481673790915)	(30, 0.008841359720111915)	(32, 0.009678836283586656)	(34, 0.01050605803199844)	(36, 0.011560594847639084)	(38, 0.012451909190194347)	(40, 0.013462008473895514)	(42, 0.014429379361501031)	(44, 0.015466824818703415)	(46, 0.016682020403663702)	(48, 0.017968999694064684)	(50, 0.01908421083216115)	(52, 0.020355807899967694)	(54, 0.02155733039817738)	(56, 0.022945148703364095)	(58, 0.024281692933236024)	(60, 0.025752404326848305)	(62, 0.02716073226216093)	(64, 0.0287365555101685)	(66, 0.030889212105467356)	(68, 0.03346573439003506)	(70, 0.035853397163859976)	(72, 0.046707264340077013)	(74, 0.08494917884568384)	(76, 0.13205723554113805)	(78, 0.1838867800051616)	(80, 0.34261678952504826)	(82, 0.9241570969302211)	(84, 2.223398582442731)	(86, 3.967966521447091)	(88, 5.849447350924899)	(90, 7.91800078962076)	(92, 10.126956319615239)	(94, 12.281575002862802)	(96, 14.415053384858082)	(98, 16.550195610597328)	(100, 18.77309939821327)	(102, 20.923769977661593)	(104, 22.844295160923686)	(106, 24.448972894814652)	(108, 25.56521207812118)	(110, 26.2506883544611)	(112, 26.702559089098962)	(114, 27.048949650567177)	(116, 27.344390872530937)	(118, 27.589504880437403)	(120, 27.79322019993471)	(122, 28.04820874017888)	(124, 28.33254314286154)	(126, 28.617421050742536)	(128, 28.931739678101355)	(130, 29.310596129490968)	(132, 29.85805883187402)	(134, 30.753992968615137)	(136, 32.03766849943)	(138, 33.562292019532)
KO3-ATAC_R2_001 - nextera_transposase_sequence	(1, 0.0012476691659929822)	(2, 0.0012596331168997644)	(3, 0.0012681787961188943)	(4, 0.0013006523771515884)	(5, 0.0013091980563707183)	(6, 0.0013126163280583704)	(7, 0.0013228711431213264)	(8, 0.0013314168223404563)	(9, 0.0014049096636249746)	(10, 0.001562150161256967)	(12, 0.0016433341138387021)	(14, 0.0018569760943169525)	(16, 0.002105655359593636)	(18, 0.0027910188329678632)	(20, 0.0052855025970319144)	(22, 0.008654209345212965)	(24, 0.012400635114879564)	(26, 0.04877190043941883)	(28, 0.19309987677130566)	(30, 0.33663994147918874)	(32, 0.43659191476197723)	(34, 0.6818520537830868)	(36, 1.4984327224312115)	(38, 3.2418145211599567)	(40, 5.479301510363346)	(42, 7.787832149187049)	(44, 10.237602355872848)	(46, 12.804163796742728)	(48, 15.244446590359448)	(50, 17.615590566253797)	(52, 19.928896530625153)	(54, 22.271233876439734)	(56, 24.51972171850191)	(58, 26.54898639698782)	(60, 28.429499855578023)	(62, 30.24056087001851)	(64, 32.115698241811955)	(66, 33.93971792422033)	(68, 35.537580478934046)	(70, 36.98589962928844)	(72, 38.40807156493605)	(74, 39.8800725015425)	(76, 41.31512961231672)	(78, 42.58410144746715)	(80, 43.70448186692326)	(82, 44.784608718985595)	(84, 45.90016681165836)	(86, 47.02663773669395)	(88, 48.0326103119002)	(90, 48.90033003413144)	(92, 49.72254145081705)	(94, 50.58199237383587)	(96, 51.464978097424165)	(98, 52.26464344862594)	(100, 52.96170253857947)	(102, 53.608799314978356)	(104, 54.27441286910925)	(106, 54.97223252451328)	(108, 55.6291969967065)	(110, 56.19899297716081)	(112, 56.71775587045434)	(114, 57.24436198813518)	(116, 57.79721615953758)	(118, 58.33690400296706)	(120, 58.81753436644898)	(122, 59.25249662018387)	(124, 59.67734420799499)	(126, 60.12141530120955)	(128, 60.56855343869586)	(130, 61.016767477195856)	(132, 61.507107441406546)	(134, 61.92795394220728)	(136, 62.31564320763779)	(138, 62.71146197770945)
KO3-ATAC_R2_001 - polya	(1, 7.691111297217013e-05)	(2, 0.0001709135843826003)	(3, 0.0002632069199492045)	(4, 0.0004477935910824128)	(5, 0.0010135175553888198)	(6, 0.002182566472565806)	(7, 0.0025910499392402205)	(8, 0.0035276563816568703)	(9, 0.0040711615799935395)	(10, 0.008355965140465329)	(12, 0.01726739943017411)	(14, 0.028337472290635133)	(16, 0.055861395919609085)	(18, 0.10079970466132619)	(20, 0.1202496705640661)	(22, 0.1385801524891)	(24, 0.1581753949385651)	(26, 0.18495840817924047)	(28, 0.20818300059307016)	(30, 0.22894643739179033)	(32, 0.24774607710595448)	(34, 0.26647136941091215)	(36, 0.3069274694021955)	(38, 0.33043834206986605)	(40, 0.35221444185605316)	(42, 0.3731308463127958)	(44, 0.39130408774019765)	(46, 0.40604623896111885)	(48, 0.41884168445592224)	(50, 0.43411964976388284)	(52, 0.445945160667315)	(54, 0.457762125891528)	(56, 0.4744732016045367)	(58, 0.4853920159428191)	(60, 0.49398896923726393)	(62, 0.5034268173668711)	(64, 0.5116443425039865)	(66, 0.5248636536880589)	(68, 0.5372130147276236)	(70, 0.5450451297319562)	(72, 0.5549538447865374)	(74, 0.5634773052396977)	(76, 0.5704129784939437)	(78, 0.5776186952115141)	(80, 0.5870838895146225)	(82, 0.5953244879856296)	(84, 0.6016363266568789)	(86, 0.6104725589694595)	(88, 0.6172424460468542)	(90, 0.6232432219945274)	(92, 0.6299806354908895)	(94, 0.6371752428254751)	(96, 0.6436024481661827)	(98, 0.6517225525602)	(100, 0.6596110690473789)	(102, 0.6656699556137422)	(104, 0.6734858338275584)	(106, 0.679678887557662)	(108, 0.6859018511650324)	(110, 0.693362229123333)	(112, 0.7034956955413774)	(114, 0.7118431150026235)	(116, 0.718683931217537)	(118, 0.7252145392767962)	(120, 0.7321074841349465)	(122, 0.7398960161752617)	(124, 0.7459574664453905)	(126, 0.7565071074414065)	(128, 0.7671874973294752)	(130, 0.7743949231828895)	(132, 0.7799188502301351)	(134, 0.7859153533381986)	(136, 0.7919016016311993)	(138, 0.7987355813027375)
KO3-ATAC_R2_001 - polyg	(1, 3.2954429310996067)	(2, 3.3095979941581737)	(3, 3.3202066003408017)	(4, 3.328866791661468)	(5, 3.3363322970273)	(6, 3.3459102942961008)	(7, 3.3521759862995673)	(8, 3.35704189604694)	(9, 3.3617163825798038)	(10, 3.3678205612460284)	(12, 3.376803779241178)	(14, 3.3812876971274557)	(16, 3.383829182127225)	(18, 3.385789560940093)	(20, 3.3874038397445867)	(22, 3.3888309681741813)	(24, 3.390223059318978)	(26, 3.3916604425636354)	(28, 3.392902129754175)	(30, 3.3940181954601933)	(32, 3.3951180243756953)	(34, 3.396134960202772)	(36, 3.3971313863997223)	(38, 3.39805944716292)	(40, 3.398972980271445)	(42, 3.399857458070625)	(44, 3.400774409450838)	(46, 3.401672560336768)	(48, 3.4025997665320435)	(50, 3.4034944991462863)	(52, 3.404509725837519)	(54, 3.4054813695647344)	(56, 3.4064384856372767)	(58, 3.407477640230323)	(60, 3.408493721489478)	(62, 3.409463656080849)	(64, 3.4104105173383283)	(66, 3.411341141805292)	(68, 3.4132160638259688)	(70, 3.4142714552095317)	(72, 3.415193533997275)	(74, 3.4161173219208636)	(76, 3.417087256512235)	(78, 3.4180939375242483)	(80, 3.419176675081312)	(82, 3.4203773430116)	(84, 3.4215395553854018)	(86, 3.4236315376582445)	(88, 3.4272950703394853)	(90, 3.431377341302464)	(92, 3.4386462960462563)	(94, 3.5212368674274597)	(96, 3.677515121579378)	(98, 3.7972332508960145)	(100, 3.9304971363428938)	(102, 4.28503600294655)	(104, 5.369962108458342)	(106, 7.334019836230603)	(108, 9.659243604840956)	(110, 11.945247833243034)	(112, 14.512594622033154)	(114, 17.095186902550203)	(116, 19.538183803886916)	(118, 21.9081279664189)	(120, 24.24718120770957)	(122, 26.622433091604552)	(124, 28.863026435204098)	(126, 30.892284277146633)	(128, 32.798804801304414)	(130, 34.651937903676526)	(132, 36.5972301744515)	(134, 38.42204460502725)	(136, 40.04228060250457)	(138, 41.530584131357344)
